DST1512*08PPX120   0 -10 -12 -12 -11 -12 -16 -17 -14 -11 -12 -12 -16 -13 -10 -10  -8  -2  -2  -4  -5  -4  -2  -2   1  -9
DST1512*09PPX120   0   0   1  -3  -5  -5  -4  -1   2   5   6   5   3   2   3  -1  -6  -4  -1   2  -2  -5   0   5   9   0
DST1512*10PPX120   0   5  -1  -1  -2  -8  -4  -6 -11 -10 -15 -11  -8  -9 -13 -10  -6  -6  -1  -5  -7  -1   1   1   0  -5
DST1512*11PPX120   0   1   2   2  -2  -5  -9 -12 -14  -9 -12 -10 -10  -6  -1  -7  -6   0  -5  -6  -5  -8  -8  -9  -3  -6
DST1512*12PPX120   0  -2  -5 -11 -15 -12 -11 -10  -9  -5  -7  -8  -9  -6  -5  -4  -8  -5  -6  -5  -6  -4  -2   0   0  -6
DST1512*13PPX120   0  -1  -2  -2  -3  -3  -1  -3  -7  -7  -4  -2  -1  -3  -2   2   2   5   6   6   4   2   4   3   2   0
DST1512*14PPX120   0   0  -3  -3  -3   0   1   1   0  -1  -1  -3  -2   3  11  16  26  12 -21 -32 -47 -35 -38 -45 -35  -8
DST1512*15PPX120   0 -30 -37 -35 -38 -32 -31 -29 -31 -30 -30 -28 -29 -25 -22 -20 -18 -19 -16 -11 -10 -16 -16 -12 -11 -24
DST1512*16PPX120   0 -13 -25 -27 -23 -16 -14 -16 -16 -15 -14 -17 -17 -15 -14 -14 -11  -8  -8  -8  -7  -8  -7  -1   0 -13
DST1512*17PPX120   0  -1  -3  -4  -1   4   8  11   8   7   4   0  -5  -6  -8 -10 -13 -12 -11 -12 -14 -18 -14  -7  -9  -4
DST1512*18PPX120   0 -11 -12  -9  -7  -6  -6  -5  -3  -4  -3  -2  -3  -4  -3  -4  -3   2   1  -2  -4  -4  -5  -8  -5  -5
DST1512*19PPX120   0  -2  -4  -7  -9  -7  -5  -6  -6  -1  -2  -2   1   3   5   1   0  16  19  39  36  31  41  43  40   9
DST1512*20PPX120   0  30  20  10  20   6 -16 -28 -47 -61 -71 -70 -65 -48 -60 -74 -86 -84-108-118-109-120-133-155-151 -63
DST1512*21PPX120   0-138-148-142-132-128-116-109-115-119-117-108 -92 -88 -78 -73 -73 -66 -59 -53 -53 -53 -38 -32 -25 -90
DST1512*22PPX120   0 -26 -32 -36 -35 -32 -36 -34 -36 -34 -32 -29 -34 -40 -38 -34 -30 -27 -25 -24 -30 -33 -30 -30 -28 -32
DST1512*23PPX120   0 -27 -28 -25 -21 -22 -20 -19 -20 -16 -17 -15 -14  -9 -10 -20 -21 -16 -16 -17 -18 -21 -15 -13  -7 -18
DST1512*24PPX120   0  -9 -11 -10 -12 -14 -15 -12 -11 -11  -8  -4  -6  -8   0  -4  -5  -3  -3  -4  -8  -4  -3  -5  -7  -7
DST1512*25PPX120   0  -7  -6  -7 -10  -9  -8  -8  -8  -7  -6  -4  -3  -7  -4  -1  -4  -4   3   5   3  -1  -3  -1   2  -4
DST1512*26PPX120   0  -2  -2  -2  -3  -1   2   1  -3  -3  -2   1   1   1   1  -8 -11  -7  -2   0   1  -1  -5  -7  -8  -2
DST1512*27PPX120   0 -10  -6  -8 -10  -7  -8 -15 -21 -22 -25 -17 -19 -14 -11  -2  -1   0  -1   1   5   9  10  10   9  -6
DST1512*28PPX120   0   2   3   5   9   9   7   3   2   4   3   2   0  -3  -2  -2  -2  -4  -1   2   4   4   6   9  10   3
DST1512*29PPX120   0   9  10   7   3   1  -1   0   1   1   0   0   1   5   4   6  10  10   6   2  -2  -3   1  -1  -1   3
DST1512*30PPX120   0   1   0   1   4   6   8   8   6   5   5   6   8  10   8   9   7   6   5   4   2   1   3   3   4   5
DST1512*31PPX120   0   8  21  20  17  10  13  12  11   8   7   4  11  -4 -31 -44 -48 -40 -35 -28 -43 -53 -66 -83 -93 -18
